time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,-0.385772658693,-0.628624297513,154.379725036,6.20486771481,0.0607103586313,0.0,-0.677873691177,-0.998724405828,4.15311905534,-0.00726582188219,0.000641132433931,0.0,462.14674644144543,462.68502150137397,463.2559133641139,463.2749912819786
2.1000000000000014,-0.427737206717,-0.690220725085,154.632311495,6.20402388438,0.0612062592279,0.0,-0.720954377603,-1.05452712184,4.26597335714,-0.0333127623952,0.0202944159564,0.0,458.1281878415648,459.688256074025,459.75365994181135,457.6851546255492
2.1600000000000015,-0.471927210344,-0.754706794307,154.885587884,6.20238446569,0.0623248925234,0.0,-0.752157535819,-1.09517733612,4.17686443241,-0.0174452828452,0.0151199828073,0.0,394.23397796093417,393.7555061473142,391.7214280040596,393.19405718693497
2.2200000000000015,-0.518294694339,-0.822028772802,155.138101389,6.20135514074,0.0633741158176,0.0,-0.793510083119,-1.14898009377,4.23996979617,-0.0165819279986,0.0218441387688,0.0,443.63257973781685,444.18433930415296,443.4516630382483,443.52266142120277
2.2800000000000016,-0.566935877292,-0.89230488675,155.390788122,6.20028379725,0.0646965060205,0.0,-0.827985423665,-1.19366754709,4.1830921837,-0.0205332366272,0.0224283460518,0.0,404.04812605482635,404.1008678787243,405.2186045070978,404.8632372248823
2.3400000000000016,-0.618055485946,-0.965777368256,155.645993799,6.19868758178,0.0659405583963,0.0,-0.876112236769,-1.25553006742,4.32317224751,-0.0429174753683,0.0171105807398,0.0,467.6227253729891,467.20822830237574,468.85239206111623,467.1096994085009
2.4000000000000017,-0.672136115634,-1.04306338584,155.910288068,6.19618250678,0.0666132628936,0.0,-0.926637543871,-1.32090830141,4.48592074609,-0.0395158473944,-0.00446545621703,0.0,476.41332273820274,474.7604997080529,475.623286352979,475.8829494878013
2.4600000000000017,-0.729097696745,-1.12411757315,156.181908782,6.19364424881,0.0668014656839,0.0,-0.972066013975,-1.38112358636,4.56770605944,-0.0485613287317,0.0151390640702,0.0,451.8528820687131,453.4307241165352,452.86900360733324,452.13979840475594
2.520000000000002,-0.788981620682,-1.20908720041,156.461177909,6.19174988301,0.0688787374107,0.0,-1.02420764113,-1.45140047341,4.74045575786,-0.00999557835869,0.0581585010143,0.0,479.55457503419393,482.81191507920056,479.047436650276,481.97078724653517
2.580000000000002,-0.851811962207,-1.29799634148,156.747370077,6.19159913813,0.0722033308751,0.0,-1.07045150481,-1.51226290427,4.79895530587,0.00933932747027,0.049254331195,0.0,447.4316686911901,446.7081031642823,447.8018375366692,449.3721507163655
2.640000000000002,-0.917639343552,-1.39075818377,157.039218205,6.19200756907,0.0755810806808,0.0,-1.12409845389,-1.57971259293,4.92867687899,0.00118913462409,0.0675764829553,0.0,469.9473795248157,471.3675094436859,470.3797330694679,469.74796549017134
2.700000000000002,-0.986392054197,-1.48712095599,157.333996387,6.19258914617,0.079141713074,0.0,-1.16799730704,-1.63238165542,4.89732818259,0.0228065453172,0.0328232030572,0.0,421.59008630492474,418.5784497595008,420.47717866923347,422.34602014991884
2.760000000000002,-1.0578999115,-1.58671087931,157.62771797,6.19384719129,0.0811651519225,0.0,-1.21578155534,-1.68719477751,4.89336307304,0.017009479492,0.0354669249454,0.0,429.83757891157154,430.0620977578137,429.6056482272534,429.1137570430955
2.820000000000002,-1.13240910565,-1.68967871943,157.922367789,6.19487575189,0.0830321414461,0.0,-1.26804151954,-1.74498298395,4.92809017687,0.0174077336433,0.0205674432219,0.0,442.03467550846227,440.8052894396253,443.0490502722887,443.08171947772263
2.880000000000002,-1.2099169226,-1.79591892555,158.217050048,6.19640914376,0.0839127049038,0.0,-1.31566761693,-1.79628955005,4.89476378376,0.0382369145164,-0.000972829399257,0.0,421.24795192066654,419.3807716914868,419.62746353475677,421.43216882805774
2.940000000000002,-1.2904802803,-1.90540374082,158.51191112,6.19881194179,0.0839728636822,0.0,-1.36977929921,-1.8530043964,4.93375323266,0.0434395962152,0.00468696956709,0.0,443.98269156860573,444.4468605888286,443.0880896313795,443.5164876347522
3.000000000000002,-1.37494082264,-2.01889401321,158.816741229,6.2013343758,0.0841541632783,0.0,-1.44550552138,-1.92959258673,5.22589937687,0.0390852901892,-0.000536617606797,0.0,519.3603178584849,518.9937193301955,517.6946826920333,517.3888530939215
3.0600000000000023,-1.46334247949,-2.13633384187,159.131899994,6.20363399277,0.0840112293447,0.0,-1.50120533164,-1.98486318464,5.27912871147,0.0367658160433,-0.00635595146046,0.0,451.49992695132033,451.03015226580305,451.85573961309507,451.6693695672388
